UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType
900.0,27.0,Male,Mexico,80948.0,1.0,False,Manager,Rural,Facebook,266.0,11.0,2635.0,Gaming,1.0,8142.0,5.0,9.0,1.0,invalid,,6.0,4.0,Habit,,Android,2:00 PM,8.0,2.0,Commuting,Wi-Fi
901.0,56.0,invalid,Indonesia,53002.0,1.0,invalid,Labor/Worker,Rural,Instagram,110.0,,2769.0,Comedy,1.0,6260.0,9.0,12.0,38.0,48.0,,,2.0,Boredom,Computer,Android,2:00 PM,,0.0,At school,Mobile Data
902.0,34.0,Male,India,invalid,1.0,False,Manager,Rural,Facebook,207.0,4.0,5303.0,Jokes/Memes,15.0,8471.0,7.0,29.0,19.0,80.0,,8.0,2.0,Habit,Tablet,iOS,8:00 AM,7.0,3.0,Commuting,Mobile Data
903.0,56.0,Other,Pakistan,46672.0,0.0,True,driver,invalid,TikTok,235.0,12.0,6251.0,,16.0,7897.0,,14.0,,invalid,,6.0,4.0,Habit,Smartphone,iOS,8:00 AM,8.0,2.0,At home,Wi-Fi
904.0,39.0,Male,United States,24213.0,0.0,False,Cashier,Rural,Facebook,246.0,8.0,1212.0,Jokes/Memes,12.0,4841.0,8.0,14.0,40.0,90.0,,6.0,4.0,Entertainment,Smartphone,iOS,2:00 PM,8.0,2.0,At home,Mobile Data
905.0,43.0,Male,Indonesia,30293.0,0.0,True,Students,Rural,TikTok,35.0,6.0,8968.0,Life Hacks,26.0,7161.0,7.0,15.0,17.0,62.0,,6.0,4.0,Entertainment,Computer,Android,5:00 PM,8.0,2.0,At school,Mobile Data
906.0,61.0,Female,United States,75860.0,,False,Students,Rural,YouTube,130.0,15.0,5956.0,Gaming,24.0,9666.0,9.0,3.0,21.0,35.0,,3.0,7.0,Habit,Smartphone,Windows,8:00 AM,5.0,5.0,At home,Mobile Data
907.0,42.0,Female,Indonesia,82507.0,1.0,True,Engineer,Rural,Instagram,191.0,12.0,1161.0,Trends,6.0,1059.0,1.0,15.0,22.0,70.0,,,7.0,Habit,Smartphone,iOS,9:00 PM,5.0,5.0,At school,Mobile Data
908.0,34.0,Female,Mexico,77134.0,1.0,True,Engineer,Rural,Facebook,208.0,16.0,5978.0,ASMR,6.0,1922.0,9.0,19.0,15.0,97.0,,8.0,2.0,Habit,Smartphone,Android,5:00 PM,10.0,0.0,At home,Wi-Fi
909.0,30.0,Female,Barzil,22100.0,0.0,True,Labor/Worker,Rural,Facebook,264.0,16.0,7042.0,Vlogs,,6101.0,7.0,24.0,39.0,21.0,,3.0,7.0,Habit,Tablet,Android,8:00 AM,5.0,5.0,At school,Mobile Data
910.0,37.0,Other,United States,81997.0,1.0,True,Artist,,Instagram,131.0,,2384.0,Jokes/Memes,25.0,4592.0,1.0,20.0,48.0,80.0,,8.0,2.0,Entertainment,Smartphone,Windows,5:00 PM,10.0,0.0,At home,Mobile Data
911.0,42.0,Female,Pakistan,,0.0,False,Waiting staff,Rural,Instagram,40.0,11.0,5877.0,Life Hacks,15.0,invalid,1.0,14.0,39.0,invalid,,9.0,1.0,Boredom,Tablet,Android,2:00 PM,10.0,0.0,At home,
912.0,21.0,Other,Indonesia,40132.0,0.0,True,Artist,Rural,YouTube,294.0,13.0,3541.0,Jokes/Memes,,2473.0,5.0,8.0,32.0,34.0,,8.0,2.0,Habit,Smartphone,invalid,9:00 PM,10.0,0.0,At work,Mobile Data
,27.0,Male,United States,38199.0,0.0,False,Students,invalid,YouTube,115.0,9.0,4636.0,Life Hacks,24.0,8108.0,8.0,5.0,49.0,15.0,,6.0,4.0,Entertainment,Smartphone,Android,9:00 PM,8.0,2.0,At school,Wi-Fi
914.0,20.0,Male,Vietnam,56609.0,1.0,True,Waiting staff,Rural,Facebook,233.0,4.0,1096.0,Vlogs,4.0,8096.0,9.0,19.0,4.0,6.0,,,4.0,Entertainment,,iOS,2:00 PM,8.0,2.0,At home,Mobile Data
915.0,58.0,Female,Japan,invalid,1.0,False,Manager,Rural,YouTube,282.0,12.0,5902.0,Life Hacks,2.0,,6.0,4.0,44.0,66.0,,,2.0,Boredom,Smartphone,iOS,8:00 AM,10.0,0.0,At school,Mobile Data
916.0,62.0,Female,Philippines,28016.0,0.0,True,Labor/Worker,Rural,TikTok,241.0,9.0,8216.0,Trends,27.0,4549.0,8.0,,45.0,88.0,,8.0,2.0,Entertainment,Computer,,invalid,10.0,0.0,At home,Wi-Fi
,35.0,Other,United States,59779.0,1.0,False,Waiting staff,Urban,YouTube,265.0,13.0,1080.0,Vlogs,24.0,594.0,6.0,16.0,32.0,56.0,,8.0,2.0,Habit,Smartphone,,9:00 PM,10.0,0.0,At school,Mobile Data
918.0,64.0,Female,India,51881.0,1.0,True,Waiting staff,Urban,YouTube,33.0,16.0,8371.0,Trends,12.0,5452.0,6.0,20.0,4.0,49.0,,8.0,2.0,Entertainment,Smartphone,Windows,2:00 PM,10.0,0.0,Commuting,Mobile Data
919.0,53.0,Other,Barzil,44472.0,0.0,False,,Rural,Facebook,118.0,6.0,2848.0,Entertainment,7.0,506.0,4.0,24.0,1.0,92.0,,3.0,7.0,Boredom,,Android,2:00 PM,5.0,5.0,At work,Mobile Data
920.0,64.0,invalid,Barzil,71813.0,1.0,True,Labor/Worker,Rural,TikTok,200.0,10.0,1961.0,Life Hacks,20.0,4889.0,5.0,6.0,33.0,1.0,,8.0,2.0,Habit,Tablet,Windows,2:00 PM,10.0,,At school,Wi-Fi
921.0,invalid,Male,United States,56021.0,1.0,False,Labor/Worker,,YouTube,34.0,13.0,1474.0,Life Hacks,9.0,7637.0,2.0,23.0,7.0,65.0,,6.0,4.0,Habit,Smartphone,Android,10:15 PM,8.0,2.0,At home,Wi-Fi
922.0,51.0,Male,Philippines,74131.0,1.0,True,Waiting staff,Rural,TikTok,196.0,7.0,4889.0,Pranks,9.0,8212.0,3.0,,9.0,28.0,,9.0,1.0,Boredom,Tablet,,5:45 PM,10.0,0.0,At home,Mobile Data
923.0,64.0,Female,India,invalid,0.0,False,Students,Rural,TikTok,,19.0,4980.0,,8.0,1399.0,3.0,6.0,1.0,20.0,,9.0,1.0,Entertainment,Smartphone,MacOS,4:25 PM,10.0,,At home,Wi-Fi
924.0,25.0,Female,,32828.0,0.0,True,Waiting staff,Rural,TikTok,125.0,19.0,1213.0,Jokes/Memes,14.0,3201.0,5.0,3.0,16.0,48.0,,9.0,1.0,Habit,Computer,Windows,4:25 PM,10.0,0.0,At home,Mobile Data
,57.0,,United States,81610.0,1.0,False,driver,Rural,Instagram,46.0,17.0,5698.0,Pranks,1.0,7854.0,5.0,15.0,18.0,72.0,,8.0,2.0,,Smartphone,,10:15 PM,10.0,0.0,At home,Mobile Data
926.0,61.0,Male,Pakistan,21401.0,0.0,True,Artist,Rural,Instagram,291.0,13.0,9002.0,Entertainment,23.0,6763.0,6.0,29.0,47.0,65.0,,8.0,2.0,Habit,Smartphone,Android,4:25 PM,invalid,0.0,At work,Wi-Fi
927.0,36.0,Female,,35193.0,0.0,False,Labor/Worker,,Instagram,146.0,13.0,420.0,Jokes/Memes,21.0,7962.0,5.0,3.0,6.0,90.0,,8.0,,Entertainment,Computer,Android,5:45 PM,10.0,0.0,At home,Wi-Fi
928.0,59.0,Other,United States,64864.0,1.0,True,Waiting staff,Rural,Instagram,236.0,2.0,3660.0,Trends,23.0,invalid,6.0,11.0,2.0,51.0,,6.0,4.0,Procrastination,Computer,iOS,4:25 PM,8.0,2.0,At home,Mobile Data
929.0,58.0,invalid,United States,40307.0,0.0,True,Teacher,Rural,Facebook,191.0,10.0,5284.0,Life Hacks,12.0,5681.0,8.0,3.0,9.0,43.0,,8.0,2.0,Entertainment,Smartphone,iOS,4:25 PM,10.0,0.0,At school,Mobile Data
930.0,54.0,Female,Mexico,39611.0,0.0,True,Waiting staff,Rural,YouTube,95.0,13.0,9471.0,Life Hacks,25.0,3678.0,2.0,28.0,4.0,49.0,,8.0,2.0,Entertainment,Smartphone,iOS,10:15 PM,10.0,0.0,At work,Wi-Fi
931.0,,Male,Mexico,63791.0,,,driver,Rural,Instagram,62.0,9.0,9633.0,Jokes/Memes,2.0,336.0,4.0,10.0,45.0,25.0,,8.0,2.0,Procrastination,Tablet,Android,4:25 PM,10.0,0.0,Commuting,Wi-Fi
932.0,43.0,Male,India,31950.0,,False,Waiting staff,Rural,Facebook,244.0,1.0,1341.0,Gaming,13.0,1667.0,6.0,18.0,23.0,74.0,,3.0,7.0,Habit,Smartphone,iOS,5:45 PM,5.0,5.0,At work,invalid
933.0,51.0,Male,,96240.0,1.0,True,Labor/Worker,Rural,YouTube,276.0,14.0,5138.0,Jokes/Memes,27.0,909.0,5.0,1.0,43.0,76.0,,9.0,1.0,Habit,Tablet,Android,5:45 PM,10.0,0.0,At work,Mobile Data
934.0,62.0,Male,India,97403.0,1.0,False,Students,Rural,Instagram,296.0,16.0,5190.0,Jokes/Memes,4.0,,1.0,16.0,45.0,41.0,,8.0,2.0,Habit,Smartphone,Android,4:25 PM,10.0,0.0,At home,Wi-Fi
935.0,23.0,Female,Vietnam,22745.0,0.0,True,Students,Rural,YouTube,109.0,15.0,1362.0,Life Hacks,20.0,9083.0,9.0,16.0,43.0,71.0,,8.0,2.0,Habit,Smartphone,Android,5:45 PM,10.0,0.0,At school,Wi-Fi
936.0,54.0,Male,Vietnam,75243.0,1.0,False,Labor/Worker,Urban,Instagram,,invalid,592.0,Jokes/Memes,,8204.0,3.0,27.0,8.0,64.0,,9.0,1.0,Boredom,Tablet,Android,10:15 PM,10.0,0.0,At school,Mobile Data
937.0,50.0,invalid,,23866.0,0.0,True,Labor/Worker,Rural,,,17.0,527.0,Pranks,19.0,5122.0,2.0,,39.0,61.0,,8.0,2.0,Procrastination,Smartphone,MacOS,4:25 PM,10.0,0.0,At work,Mobile Data
938.0,39.0,Female,India,52245.0,1.0,False,Students,,,110.0,13.0,7856.0,Gaming,,8153.0,9.0,1.0,25.0,12.0,,3.0,7.0,Boredom,Smartphone,Android,4:25 PM,5.0,5.0,Commuting,Mobile Data
939.0,38.0,Male,India,64724.0,1.0,True,driver,Urban,TikTok,174.0,15.0,1293.0,,27.0,973.0,7.0,4.0,16.0,81.0,,3.0,,Habit,Computer,Android,5:45 PM,5.0,5.0,At home,Mobile Data
940.0,23.0,Male,Indonesia,invalid,1.0,False,Students,Rural,YouTube,38.0,16.0,1655.0,Jokes/Memes,14.0,4270.0,5.0,3.0,35.0,69.0,,8.0,2.0,Procrastination,Tablet,,5:45 PM,10.0,0.0,At school,Wi-Fi
941.0,23.0,Male,Mexico,71374.0,1.0,True,Labor/Worker,Rural,Facebook,invalid,16.0,,Trends,29.0,1408.0,invalid,5.0,17.0,14.0,,3.0,7.0,Habit,Smartphone,iOS,5:45 PM,5.0,5.0,At home,Wi-Fi
942.0,21.0,Male,Philippines,50116.0,1.0,False,Labor/Worker,Rural,TikTok,116.0,2.0,2759.0,Pranks,8.0,2288.0,4.0,12.0,18.0,34.0,,8.0,2.0,Boredom,,Windows,5:45 PM,10.0,0.0,At work,Mobile Data
943.0,47.0,Female,Vietnam,40447.0,0.0,True,Waiting staff,Rural,Instagram,139.0,17.0,8721.0,Vlogs,12.0,8738.0,1.0,,27.0,,,3.0,7.0,Habit,Smartphone,Android,4:25 PM,5.0,,At school,Mobile Data
944.0,28.0,Female,Pakistan,50431.0,1.0,False,Labor/Worker,Rural,TikTok,,,8626.0,ASMR,9.0,1218.0,4.0,12.0,15.0,61.0,,8.0,2.0,Entertainment,Smartphone,Windows,10:15 PM,10.0,0.0,At school,Mobile Data
945.0,47.0,,Indonesia,37908.0,0.0,,Labor/Worker,Rural,YouTube,280.0,8.0,invalid,ASMR,6.0,1420.0,9.0,13.0,17.0,81.0,,8.0,2.0,Habit,Smartphone,Windows,4:25 PM,10.0,0.0,At home,Mobile Data
946.0,48.0,Female,United States,49336.0,0.0,False,Manager,invalid,YouTube,253.0,3.0,6038.0,ASMR,26.0,9646.0,1.0,24.0,,35.0,,6.0,4.0,invalid,Tablet,Android,5:45 PM,8.0,,Commuting,Mobile Data
947.0,41.0,Male,United States,60992.0,,True,Cashier,Urban,Facebook,223.0,12.0,9997.0,ASMR,18.0,3377.0,3.0,12.0,5.0,65.0,,8.0,2.0,,Smartphone,MacOS,10:15 PM,10.0,,At work,Mobile Data
948.0,,invalid,India,75350.0,1.0,False,,Rural,YouTube,175.0,16.0,8495.0,,2.0,7501.0,5.0,25.0,16.0,59.0,,8.0,2.0,Boredom,Smartphone,Android,5:45 PM,10.0,0.0,At home,Mobile Data
949.0,20.0,Male,Philippines,89561.0,1.0,True,Manager,Rural,TikTok,288.0,14.0,4183.0,Gaming,23.0,,7.0,16.0,15.0,36.0,,8.0,2.0,Boredom,invalid,Android,4:25 PM,10.0,0.0,At school,Mobile Data
950.0,48.0,Male,United States,71955.0,1.0,True,Cashier,Rural,TikTok,68.0,16.0,6974.0,Life Hacks,8.0,2738.0,9.0,13.0,42.0,79.0,,3.0,7.0,Entertainment,Smartphone,iOS,4:25 PM,5.0,5.0,At home,Wi-Fi
,57.0,Male,Barzil,81240.0,1.0,True,Artist,Rural,TikTok,99.0,invalid,438.0,Pranks,24.0,,6.0,,46.0,19.0,,8.0,2.0,Boredom,Tablet,MacOS,10:15 PM,10.0,0.0,At work,Mobile Data
,54.0,Male,India,40093.0,0.0,True,driver,Rural,TikTok,203.0,11.0,833.0,Pranks,14.0,1842.0,3.0,24.0,34.0,invalid,,9.0,1.0,Habit,Smartphone,iOS,10:15 PM,10.0,0.0,At home,Wi-Fi
953.0,53.0,Female,Barzil,26155.0,0.0,False,driver,Urban,Facebook,132.0,17.0,8989.0,Trends,6.0,8938.0,invalid,4.0,48.0,69.0,,,invalid,Boredom,,Windows,4:25 PM,5.0,5.0,At school,Mobile Data
954.0,invalid,Female,India,66607.0,1.0,True,driver,Rural,Instagram,145.0,19.0,8752.0,Comedy,10.0,2816.0,,21.0,19.0,19.0,,3.0,7.0,Boredom,,iOS,10:15 PM,,5.0,At work,Mobile Data
955.0,48.0,,invalid,53487.0,1.0,False,Teacher,Rural,Instagram,148.0,1.0,8954.0,Entertainment,8.0,9063.0,3.0,15.0,8.0,,,3.0,7.0,Habit,Smartphone,iOS,,,5.0,,Wi-Fi
956.0,23.0,Male,United States,invalid,1.0,True,Cashier,Rural,Facebook,238.0,12.0,5795.0,invalid,17.0,494.0,7.0,12.0,47.0,69.0,,8.0,2.0,Entertainment,Smartphone,Android,4:25 PM,10.0,,At home,Mobile Data
957.0,19.0,Male,India,40963.0,0.0,False,Cashier,Rural,YouTube,283.0,15.0,3575.0,Pranks,25.0,6560.0,7.0,19.0,10.0,52.0,,6.0,invalid,Entertainment,Computer,Android,4:25 PM,8.0,2.0,Commuting,Mobile Data
958.0,37.0,Male,Germany,70124.0,1.0,True,Artist,Urban,Instagram,59.0,18.0,3786.0,Jokes/Memes,29.0,5510.0,4.0,21.0,5.0,12.0,,8.0,2.0,Habit,Smartphone,iOS,,10.0,0.0,At school,Mobile Data
959.0,45.0,Other,,72870.0,1.0,False,Labor/Worker,Rural,YouTube,127.0,14.0,5221.0,Vlogs,12.0,3444.0,,28.0,48.0,83.0,,8.0,,Boredom,Smartphone,Android,9:55 AM,10.0,,At school,Mobile Data
960.0,28.0,Male,Germany,76547.0,1.0,True,driver,Urban,Instagram,211.0,1.0,7751.0,Life Hacks,17.0,9267.0,2.0,19.0,26.0,47.0,,8.0,2.0,,Smartphone,Android,4:25 PM,10.0,0.0,At school,Wi-Fi
961.0,21.0,Female,Germany,84110.0,1.0,False,Manager,Rural,invalid,200.0,13.0,6819.0,Life Hacks,13.0,7543.0,1.0,21.0,22.0,76.0,,3.0,7.0,Boredom,Tablet,Windows,5:45 PM,5.0,5.0,At home,Mobile Data
962.0,32.0,Male,Japan,,1.0,True,Students,Rural,Facebook,190.0,15.0,685.0,Pranks,19.0,7562.0,2.0,11.0,44.0,36.0,,3.0,7.0,Procrastination,Tablet,Android,5:45 PM,5.0,5.0,At work,Mobile Data
963.0,23.0,Other,Vietnam,40936.0,0.0,False,Students,Urban,TikTok,87.0,7.0,4234.0,Trends,12.0,3994.0,4.0,21.0,invalid,63.0,,8.0,2.0,Habit,,Android,5:45 PM,10.0,,At school,Wi-Fi
964.0,47.0,Male,,24426.0,0.0,True,Waiting staff,Rural,YouTube,84.0,15.0,578.0,Gaming,16.0,7253.0,8.0,6.0,13.0,76.0,,3.0,,,Computer,iOS,4:25 PM,5.0,5.0,At home,Mobile Data
965.0,,Female,Philippines,47606.0,,False,Students,Rural,TikTok,290.0,10.0,8008.0,Entertainment,25.0,,3.0,9.0,9.0,82.0,,,7.0,invalid,Smartphone,iOS,5:45 PM,5.0,5.0,At home,Mobile Data
966.0,19.0,Male,India,67832.0,1.0,True,Students,Rural,YouTube,30.0,14.0,228.0,Gaming,27.0,2057.0,6.0,1.0,49.0,51.0,,3.0,,Entertainment,Smartphone,iOS,,5.0,5.0,Commuting,Mobile Data
967.0,32.0,Female,India,48151.0,,False,,Rural,,180.0,6.0,2329.0,ASMR,5.0,663.0,6.0,12.0,20.0,43.0,,3.0,7.0,Habit,Tablet,Android,10:15 PM,5.0,invalid,Commuting,Mobile Data
968.0,28.0,Male,Indonesia,99303.0,1.0,True,Students,Rural,YouTube,24.0,14.0,2732.0,Life Hacks,25.0,4668.0,9.0,26.0,28.0,34.0,,,4.0,Habit,Smartphone,Android,4:25 PM,8.0,2.0,At school,Mobile Data
969.0,25.0,Female,United States,31308.0,0.0,False,Waiting staff,Rural,YouTube,220.0,12.0,9020.0,Gaming,16.0,2029.0,9.0,14.0,44.0,97.0,,8.0,2.0,Boredom,Smartphone,MacOS,9:55 AM,8.0,2.0,At school,Mobile Data
970.0,43.0,Female,United States,82522.0,1.0,True,Students,Urban,YouTube,57.0,11.0,431.0,Entertainment,25.0,5717.0,4.0,6.0,37.0,49.0,,8.0,2.0,Habit,Computer,Android,10:15 PM,10.0,0.0,At home,Mobile Data
971.0,62.0,,invalid,65671.0,1.0,,Students,Rural,TikTok,95.0,19.0,9256.0,Gaming,6.0,2696.0,9.0,,24.0,18.0,,,1.0,Entertainment,Smartphone,MacOS,10:15 PM,10.0,0.0,At home,Wi-Fi
972.0,61.0,Other,Indonesia,22204.0,0.0,True,Artist,Rural,YouTube,158.0,2.0,1710.0,Entertainment,11.0,8831.0,6.0,22.0,44.0,61.0,,3.0,7.0,Boredom,Computer,,4:25 PM,5.0,5.0,invalid,Mobile Data
973.0,,Female,Vietnam,51131.0,1.0,True,driver,Rural,TikTok,197.0,1.0,,Jokes/Memes,17.0,2663.0,2.0,2.0,33.0,57.0,,8.0,2.0,Entertainment,,iOS,invalid,10.0,0.0,At home,Mobile Data
invalid,23.0,Female,Germany,72428.0,1.0,False,Teacher,Urban,Facebook,160.0,8.0,1235.0,Jokes/Memes,26.0,2745.0,6.0,24.0,20.0,93.0,,6.0,,Habit,Smartphone,Android,10:15 PM,8.0,2.0,At school,Mobile Data
975.0,43.0,Female,Barzil,53870.0,1.0,True,Students,Rural,Instagram,150.0,14.0,8494.0,Vlogs,23.0,5004.0,2.0,11.0,48.0,5.0,,6.0,4.0,Boredom,Smartphone,iOS,invalid,8.0,,At school,Wi-Fi
976.0,,Male,Japan,69067.0,1.0,False,Engineer,Rural,YouTube,78.0,9.0,5206.0,ASMR,,6321.0,8.0,,30.0,89.0,,8.0,2.0,Boredom,Smartphone,iOS,4:25 PM,10.0,0.0,At school,Mobile Data
977.0,36.0,invalid,Pakistan,78585.0,,True,Students,invalid,Instagram,269.0,2.0,invalid,Entertainment,6.0,5125.0,4.0,10.0,,24.0,,3.0,7.0,Habit,Smartphone,iOS,4:25 PM,5.0,5.0,,Mobile Data
978.0,37.0,Male,United States,41607.0,0.0,False,driver,Rural,TikTok,18.0,5.0,769.0,Pranks,25.0,4948.0,5.0,6.0,9.0,93.0,,3.0,7.0,Procrastination,Smartphone,,4:25 PM,5.0,5.0,At home,Mobile Data
979.0,50.0,Female,Japan,44968.0,0.0,True,Waiting staff,Rural,Facebook,,8.0,6035.0,Jokes/Memes,23.0,4402.0,8.0,,45.0,64.0,,8.0,,Habit,Tablet,Windows,9:55 AM,10.0,0.0,Commuting,Wi-Fi
980.0,37.0,,United States,31908.0,0.0,,Labor/Worker,Rural,Facebook,110.0,16.0,9597.0,Gaming,28.0,3427.0,8.0,20.0,49.0,59.0,,3.0,,Habit,Smartphone,Android,4:25 PM,5.0,5.0,At home,Mobile Data
981.0,29.0,Male,Philippines,46423.0,0.0,True,driver,Rural,Facebook,158.0,16.0,8636.0,Gaming,11.0,5912.0,6.0,21.0,17.0,38.0,,9.0,1.0,Boredom,Tablet,Android,4:25 PM,10.0,0.0,At school,Mobile Data
982.0,64.0,Female,Pakistan,94707.0,1.0,False,Labor/Worker,Rural,Instagram,155.0,13.0,,Life Hacks,12.0,394.0,4.0,2.0,36.0,33.0,,8.0,2.0,Boredom,Smartphone,MacOS,4:25 PM,10.0,0.0,At work,Mobile Data
983.0,,Female,India,98257.0,1.0,True,Students,Urban,TikTok,252.0,15.0,4356.0,Life Hacks,13.0,3597.0,1.0,,14.0,10.0,,6.0,4.0,,Smartphone,Android,5:45 PM,8.0,2.0,At home,Mobile Data
984.0,43.0,Female,India,81215.0,1.0,False,Labor/Worker,Rural,YouTube,,1.0,3306.0,ASMR,4.0,329.0,7.0,26.0,19.0,37.0,,6.0,4.0,Procrastination,Tablet,iOS,4:25 PM,8.0,2.0,At school,Wi-Fi
985.0,31.0,Female,Philippines,75835.0,1.0,,Students,Rural,YouTube,52.0,3.0,1539.0,Gaming,7.0,772.0,8.0,24.0,7.0,97.0,,,4.0,Habit,Tablet,iOS,10:15 PM,8.0,2.0,At home,Wi-Fi
986.0,55.0,Female,Germany,69429.0,1.0,False,Students,Rural,TikTok,104.0,6.0,1332.0,Trends,2.0,8135.0,9.0,10.0,3.0,87.0,,3.0,7.0,Boredom,Tablet,Android,10:15 PM,5.0,5.0,Commuting,
987.0,54.0,Other,India,58458.0,1.0,True,driver,Rural,Instagram,235.0,14.0,8169.0,Jokes/Memes,6.0,1645.0,2.0,23.0,33.0,11.0,,8.0,2.0,Boredom,Smartphone,iOS,10:15 PM,10.0,0.0,At work,Wi-Fi
988.0,28.0,Female,Indonesia,66169.0,1.0,False,Artist,Urban,YouTube,15.0,4.0,,Life Hacks,6.0,9924.0,1.0,26.0,44.0,24.0,,6.0,4.0,Entertainment,Tablet,Windows,4:25 PM,8.0,2.0,Commuting,Mobile Data
989.0,53.0,Male,Philippines,27659.0,0.0,True,Labor/Worker,Urban,TikTok,223.0,18.0,8262.0,Vlogs,18.0,1787.0,4.0,6.0,32.0,88.0,,6.0,4.0,,,Android,9:55 AM,8.0,2.0,At school,Mobile Data
990.0,30.0,Male,Indonesia,80614.0,1.0,False,Labor/Worker,Rural,,215.0,,5559.0,Trends,20.0,9815.0,5.0,23.0,,71.0,,6.0,4.0,Boredom,Tablet,Android,4:25 PM,8.0,2.0,At work,Wi-Fi
991.0,,Female,India,97240.0,1.0,True,Labor/Worker,Urban,Facebook,76.0,9.0,5945.0,Jokes/Memes,8.0,,1.0,28.0,11.0,21.0,,3.0,7.0,Habit,Smartphone,MacOS,5:45 PM,5.0,5.0,At home,Wi-Fi
992.0,20.0,Other,Germany,52793.0,1.0,True,Artist,Urban,YouTube,109.0,18.0,7127.0,Vlogs,8.0,1848.0,5.0,17.0,42.0,20.0,,8.0,2.0,Boredom,Smartphone,MacOS,5:45 PM,10.0,0.0,Commuting,Mobile Data
993.0,50.0,Male,Philippines,66473.0,1.0,True,Teacher,Rural,Instagram,21.0,3.0,481.0,Life Hacks,29.0,1561.0,6.0,14.0,2.0,10.0,,8.0,2.0,Procrastination,Tablet,Windows,10:15 PM,10.0,0.0,Commuting,invalid
994.0,23.0,Female,India,75751.0,1.0,True,Students,Urban,TikTok,246.0,10.0,5264.0,invalid,8.0,,3.0,5.0,26.0,89.0,,,2.0,Habit,Computer,Android,10:15 PM,10.0,0.0,Commuting,Mobile Data
995.0,27.0,Male,United States,98915.0,1.0,False,Waiting staff,Urban,,267.0,,4095.0,Jokes/Memes,8.0,7311.0,7.0,23.0,4.0,47.0,,8.0,2.0,Procrastination,Computer,iOS,10:15 PM,10.0,0.0,Commuting,Mobile Data
996.0,22.0,Male,India,74254.0,1.0,True,Students,Rural,TikTok,invalid,7.0,6168.0,Gaming,1.0,5179.0,6.0,17.0,invalid,47.0,,9.0,1.0,Procrastination,Smartphone,iOS,5:45 PM,10.0,0.0,At work,Mobile Data
997.0,40.0,Female,,27006.0,0.0,False,Waiting staff,Urban,Facebook,231.0,15.0,,Life Hacks,,1803.0,4.0,2.0,17.0,15.0,,8.0,2.0,Boredom,Smartphone,MacOS,10:15 PM,10.0,0.0,At home,Mobile Data
998.0,27.0,Male,India,94218.0,1.0,True,Waiting staff,Rural,TikTok,165.0,,2893.0,Pranks,12.0,9290.0,3.0,9.0,,44.0,,9.0,invalid,Procrastination,Smartphone,iOS,10:15 PM,10.0,0.0,Commuting,Mobile Data
999.0,61.0,,Pakistan,,1.0,False,Students,Urban,YouTube,,11.0,1199.0,Life Hacks,15.0,2050.0,5.0,,30.0,62.0,,3.0,7.0,Procrastination,Smartphone,MacOS,10:15 PM,5.0,5.0,At work,Wi-Fi
1000.0,19.0,Male,India,53840.0,,True,driver,,YouTube,167.0,17.0,8012.0,Pranks,4.0,9790.0,3.0,19.0,40.0,6.0,,6.0,4.0,Procrastination,Smartphone,Android,4:25 PM,8.0,2.0,At home,Mobile Data
289.0,52.0,Male,United States,78810.0,1.0,False,Students,Rural,Instagram,38.0,18.0,5831.0,Pranks,15.0,1924.0,3.0,16.0,31.0,95.0,,3.0,7.0,,Computer,MacOS,8:30 PM,5.0,5.0,At work,Mobile Data
999.0,61.0,Male,Pakistan,85344.0,1.0,False,Students,Urban,YouTube,151.0,11.0,1199.0,Life Hacks,15.0,2050.0,5.0,12.0,30.0,62.0,,3.0,7.0,Procrastination,Smartphone,MacOS,invalid,5.0,5.0,At work,Wi-Fi
509.0,27.0,Female,Philippines,42785.0,0.0,True,Labor/Worker,Rural,TikTok,132.0,2.0,6764.0,Vlogs,6.0,6274.0,9.0,18.0,17.0,6.0,,6.0,4.0,Entertainment,Smartphone,Android,7:25 PM,8.0,2.0,At work,Mobile Data
465.0,22.0,Male,Mexico,98682.0,1.0,,Labor/Worker,Urban,TikTok,121.0,5.0,,Jokes/Memes,9.0,1663.0,4.0,16.0,10.0,69.0,,2.0,,Habit,Tablet,iOS,11:30 PM,4.0,6.0,At work,Mobile Data
370.0,invalid,Male,Japan,92692.0,1.0,True,Labor/Worker,Rural,TikTok,294.0,12.0,4944.0,Gaming,6.0,6299.0,2.0,1.0,31.0,27.0,,6.0,4.0,,Tablet,Android,3:45 PM,8.0,2.0,At work,Wi-Fi
186.0,23.0,Male,India,37071.0,0.0,True,Labor/Worker,Urban,TikTok,86.0,12.0,4288.0,Jokes/Memes,21.0,5396.0,8.0,2.0,48.0,63.0,,6.0,4.0,Entertainment,Smartphone,iOS,2:00 PM,8.0,,At work,Mobile Data
647.0,56.0,Male,India,,1.0,True,Labor/Worker,Rural,TikTok,81.0,6.0,5779.0,Jokes/Memes,21.0,3285.0,6.0,18.0,,30.0,,4.0,6.0,Entertainment,Tablet,Android,5:45 PM,6.0,4.0,At school,Wi-Fi
